time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,daylight_duration
2021-02-13,24.1,11.6,16.9,24.1,11.5,16.9,100,37,78,0.0,0.0,0.0,11.0,20.9,340,16.04,2.96,28915.72,40134.64
2021-02-14,25.6,12.2,18.2,26.0,11.4,18.2,93,37,71,0.0,0.0,0.0,10.9,19.1,20,17.51,3.29,36526.23,40227.6
2021-02-15,27.0,12.1,18.9,27.7,11.5,18.7,92,34,68,0.0,0.0,0.0,10.7,23.4,347,16.6,3.38,32400.0,40320.8
2021-02-16,26.9,12.2,18.8,28.2,11.4,18.6,96,37,70,0.0,0.0,0.0,11.5,24.8,8,17.64,3.44,36476.18,40414.16
2021-02-17,25.6,11.6,18.1,25.4,11.0,17.7,98,35,71,0.0,0.0,0.0,9.2,22.7,330,18.15,3.49,36722.44,40507.62
2021-02-18,25.5,11.5,18.3,25.2,11.2,18.2,99,33,71,0.0,0.0,0.0,10.8,24.1,345,18.06,3.51,36697.73,40601.96
2021-02-19,25.5,11.1,17.9,24.8,10.3,17.6,99,34,74,0.0,0.0,0.0,13.3,28.4,317,18.24,3.53,36943.16,40697.39
2021-02-20,25.9,11.8,18.0,24.7,11.1,17.2,99,30,69,0.0,0.0,0.0,13.0,27.7,305,18.37,3.73,37187.97,40793.84
2021-02-21,25.9,11.7,18.7,24.6,10.4,17.8,91,36,66,0.0,0.0,0.0,15.5,32.0,295,18.74,3.93,37282.02,40891.2
2021-02-22,27.4,12.7,19.5,26.2,11.9,18.7,94,35,66,0.0,0.0,0.0,17.3,34.9,288,18.47,4.08,37227.48,40989.39
2021-02-23,29.5,13.1,21.5,28.5,12.4,20.8,86,25,56,0.0,0.0,0.0,10.5,25.2,281,18.71,4.29,37440.89,41088.34
2021-02-24,30.1,13.6,22.0,29.2,13.4,21.7,92,26,58,0.0,0.0,0.0,12.1,27.0,293,19.02,4.41,37652.91,41187.94
2021-02-25,30.2,13.6,22.5,29.7,13.4,22.3,94,31,59,0.0,0.0,0.0,15.0,32.4,291,19.0,4.58,37864.49,41288.12
2021-02-26,30.9,15.5,23.2,29.9,15.0,22.8,86,32,56,0.0,0.0,0.0,17.9,37.1,272,18.94,4.75,37540.72,41388.79
2021-02-27,30.4,19.0,24.1,28.8,18.1,22.7,61,26,42,0.0,0.0,0.0,15.5,33.8,285,19.34,5.39,38018.22,41489.88
2021-02-28,29.9,16.9,22.2,28.9,16.0,21.1,74,18,49,0.0,0.0,0.0,15.7,33.1,349,18.69,4.67,37961.96,41591.3
2021-03-01,27.5,14.3,20.4,24.5,12.6,18.0,74,21,46,0.0,0.0,0.0,21.4,41.8,317,20.26,5.35,38968.66,41692.97
2021-03-02,27.5,14.7,20.7,23.4,11.2,17.3,62,21,40,0.0,0.0,0.0,25.7,49.7,300,20.41,6.14,39176.8,41794.81
2021-03-03,29.4,15.1,22.3,26.8,12.3,20.0,55,23,39,0.0,0.0,0.0,18.8,39.2,301,20.29,5.62,39384.31,41896.75
2021-03-04,31.4,15.1,23.7,31.6,14.1,23.0,74,21,44,0.0,0.0,0.0,10.6,22.7,8,20.21,4.6,39591.85,41998.71
2021-03-05,30.1,15.9,22.6,26.6,14.4,20.3,69,19,45,0.0,0.0,0.0,24.1,47.5,308,20.73,6.12,39798.97,42100.61
2021-03-06,30.6,15.3,22.6,28.0,13.4,20.6,70,20,43,0.0,0.0,0.0,17.8,37.1,300,20.7,5.71,40270.64,42202.37
2021-03-07,33.2,15.4,24.8,32.8,14.5,23.5,75,22,42,0.0,0.0,0.0,18.0,30.6,117,20.3,5.8,39948.96,42303.92
2021-03-08,31.1,19.1,24.7,31.2,17.5,23.8,69,34,50,0.0,0.0,0.0,23.4,44.6,103,20.07,5.77,39628.45,42405.19
2021-03-09,32.2,18.5,24.7,33.7,19.3,25.6,88,30,59,0.2,0.2,2.0,11.6,27.4,100,17.59,4.1,37499.34,42506.13
2021-03-10,31.0,18.4,23.9,31.9,19.1,24.5,94,33,61,0.1,0.1,1.0,13.4,31.3,344,18.38,4.39,40308.07,42607.45
2021-03-11,32.6,16.6,24.8,32.3,16.8,24.7,92,20,53,0.0,0.0,0.0,10.9,24.5,57,21.15,5.21,41569.25,42709.39
2021-03-12,30.5,18.0,23.4,29.9,17.6,22.9,79,30,54,0.7,0.7,2.0,17.6,43.6,108,15.48,4.37,35580.97,42811.85
2021-03-13,30.3,16.2,23.3,30.9,17.3,24.0,93,32,61,0.0,0.0,0.0,11.8,28.1,324,20.67,4.68,41719.08,42914.78
2021-03-14,30.1,16.4,23.2,28.9,15.7,22.4,74,29,50,0.0,0.0,0.0,17.1,36.7,307,21.54,5.42,42558.78,43018.11
2021-03-15,31.6,17.6,24.1,30.8,17.3,23.4,74,27,51,0.0,0.0,0.0,17.3,37.1,300,21.08,5.63,41048.47,43121.76
2021-03-16,32.2,17.2,24.4,30.9,17.0,23.4,75,22,47,0.0,0.0,0.0,18.8,37.4,304,21.9,5.98,42766.28,43225.67
2021-03-17,32.9,17.5,25.1,32.4,16.5,24.1,67,23,42,0.0,0.0,0.0,11.6,32.4,318,21.22,5.77,42725.86,43329.77
2021-03-18,33.1,17.5,24.8,33.4,17.6,24.4,76,21,47,0.0,0.0,0.0,17.7,38.9,294,19.5,5.09,36362.21,43433.98
2021-03-19,32.3,19.5,24.7,32.5,19.7,24.6,71,26,51,0.0,0.0,0.0,17.9,38.9,276,18.08,4.81,32166.03,43538.25
2021-03-20,32.5,17.6,24.9,31.0,17.0,23.7,71,20,44,0.0,0.0,0.0,20.1,40.3,300,22.03,6.25,43124.84,43642.5
2021-03-21,33.7,18.0,25.8,33.8,17.6,24.9,68,19,42,0.0,0.0,0.0,21.1,38.2,316,21.32,6.05,42543.03,43746.66
2021-03-22,33.2,18.9,25.0,33.0,18.5,24.3,75,24,48,0.0,0.0,0.0,21.9,43.2,74,18.51,5.37,36912.4,43850.66
2021-03-23,32.3,20.1,24.7,32.7,18.6,24.1,69,28,49,0.5,0.5,3.0,30.6,58.7,112,18.62,5.27,36363.87,43954.45
2021-03-24,31.1,16.9,24.4,31.7,17.0,23.3,81,20,44,0.0,0.0,0.0,17.6,37.1,317,21.41,5.99,42371.46,44057.94
2021-03-25,30.5,16.7,23.5,27.5,14.8,21.1,62,21,40,0.0,0.0,0.0,23.3,46.4,302,23.26,6.91,43200.0,44161.07
2021-03-26,30.9,16.2,23.6,28.4,15.1,22.1,74,23,46,0.0,0.0,0.0,21.2,43.9,297,23.2,6.31,43200.0,44263.77
2021-03-27,32.8,17.8,25.6,33.0,17.4,25.4,70,26,45,0.0,0.0,0.0,12.0,29.5,301,22.81,5.75,43200.0,44365.96
2021-03-28,35.4,18.6,27.9,35.9,19.2,28.1,80,21,43,0.0,0.0,0.0,10.4,26.6,279,23.01,5.96,43200.0,44467.57
2021-03-29,37.7,21.6,29.3,36.9,21.5,28.8,66,14,37,0.0,0.0,0.0,13.7,24.1,126,23.35,6.37,43200.0,44568.59
2021-03-30,36.7,23.2,30.2,30.8,23.0,27.5,56,7,30,0.0,0.0,0.0,35.5,66.6,284,24.12,9.42,43200.0,44669.64
2021-03-31,34.2,21.9,27.6,29.4,17.9,23.4,45,9,23,0.0,0.0,0.0,27.9,53.3,301,24.41,9.77,43200.0,44770.96
2021-04-01,33.7,19.0,26.1,28.2,13.9,20.8,25,9,16,0.0,0.0,0.0,29.2,56.9,300,24.78,9.97,43200.0,44872.46
2021-04-02,33.2,17.3,25.3,30.0,13.5,21.3,29,9,17,0.0,0.0,0.0,15.5,33.1,307,24.53,7.85,43200.0,44974.1
2021-04-03,33.8,16.9,25.2,31.8,13.0,22.0,29,8,19,0.0,0.0,0.0,13.3,27.0,336,24.54,6.92,43200.0,45075.8
2021-04-04,35.1,17.0,26.6,32.6,13.6,23.5,36,11,22,0.0,0.0,0.0,16.8,35.3,309,24.29,7.46,42483.81,45177.5
2021-04-05,38.0,19.5,29.4,37.4,17.5,27.3,47,12,26,0.0,0.0,0.0,18.1,32.4,78,22.71,7.4,39689.28,45279.14
2021-04-06,37.7,22.6,30.1,38.6,21.5,28.8,45,15,29,0.0,0.0,0.0,16.5,28.4,97,23.22,7.24,43200.0,45380.64
2021-04-07,35.5,21.5,28.7,35.5,19.3,27.0,58,17,31,0.0,0.0,0.0,19.9,34.2,321,23.16,7.41,43200.0,45481.93
2021-04-08,34.0,20.5,27.1,32.1,18.3,24.5,48,13,25,0.0,0.0,0.0,15.9,33.5,307,24.74,7.64,43200.0,45582.96
2021-04-09,35.2,18.5,26.9,32.5,15.6,23.8,41,9,21,0.0,0.0,0.0,16.7,34.9,336,24.7,7.73,42971.51,45683.64
2021-04-10,36.2,19.4,28.2,33.6,16.0,25.0,30,9,18,0.0,0.0,0.0,20.0,40.0,314,24.85,8.07,43200.0,45783.92
2021-04-11,37.3,20.2,29.1,35.0,17.6,26.3,35,9,20,0.0,0.0,0.0,15.6,33.5,311,24.66,7.82,43200.0,45883.72
2021-04-12,38.0,20.8,29.9,36.5,18.1,27.2,32,10,19,0.0,0.0,0.0,17.2,35.6,320,22.55,7.48,42203.54,45982.96
2021-04-13,37.8,22.0,30.3,36.2,19.7,27.6,34,12,22,0.0,0.0,0.0,19.8,41.4,296,22.58,8.27,41582.17,46081.59
2021-04-14,38.8,22.0,30.6,37.1,20.4,27.8,42,12,22,0.0,0.0,0.0,27.2,51.1,290,21.54,8.46,33649.14,46179.51
2021-04-15,38.8,23.0,31.0,37.7,20.3,28.2,32,10,19,0.0,0.0,0.0,19.6,40.7,289,23.16,8.04,43200.0,46276.65
2021-04-16,38.8,22.5,29.4,37.7,20.6,28.0,77,12,33,2.6,2.6,4.0,31.0,63.4,257,20.43,6.84,34821.53,46372.95
2021-04-17,34.2,19.6,27.5,33.6,21.2,27.0,84,20,44,0.0,0.0,0.0,17.7,60.5,307,22.23,6.42,43200.0,46468.31
2021-04-18,35.3,21.3,28.9,34.3,21.1,27.5,58,15,29,0.0,0.0,0.0,17.2,36.0,323,23.81,6.9,43200.0,46562.7
2021-04-19,37.1,21.4,29.5,35.3,20.6,27.7,54,14,29,0.0,0.0,0.0,19.0,38.5,312,24.31,7.84,42732.69,46656.75
2021-04-20,33.9,22.4,27.7,32.5,20.4,25.0,39,19,29,0.0,0.0,0.0,29.0,60.5,16,15.53,7.08,16018.25,46750.64
2021-04-21,31.9,19.0,26.2,31.4,18.2,25.0,64,25,41,0.0,0.0,0.0,23.0,49.7,267,22.87,6.93,38578.84,46844.32
2021-04-22,33.0,19.8,26.5,33.9,20.3,26.2,70,21,43,0.0,0.0,0.0,20.4,36.0,73,24.42,6.31,42740.22,46937.71
2021-04-23,34.3,22.5,27.7,31.2,20.6,25.3,50,18,35,0.0,0.0,0.0,24.5,52.9,110,18.54,7.51,41207.93,47030.75
2021-04-24,33.6,18.9,26.5,31.4,18.2,24.5,65,15,36,0.0,0.0,0.0,18.6,37.1,330,25.28,7.59,43134.33,47123.37
2021-04-25,36.7,21.0,28.7,34.0,18.8,26.2,48,13,27,0.0,0.0,0.0,20.9,42.8,317,25.28,8.35,43077.89,47215.48
2021-04-26,38.8,20.9,30.0,36.8,19.3,28.0,49,10,24,0.0,0.0,0.0,13.6,31.3,299,25.32,7.74,43022.76,47307.02
2021-04-27,41.0,23.4,32.8,38.6,21.7,30.8,43,10,22,0.0,0.0,0.0,19.2,40.0,306,24.47,8.15,42322.79,47397.92
2021-04-28,41.5,24.2,33.8,39.9,22.4,31.5,37,9,19,0.0,0.0,0.0,17.7,35.6,298,23.46,8.56,42276.77,47488.09
2021-04-29,40.7,25.5,33.3,39.2,23.5,31.2,33,11,21,0.0,0.0,0.0,23.8,47.9,319,21.21,8.18,39886.9,47577.46
2021-04-30,39.7,24.6,32.2,39.3,23.8,31.2,46,14,28,0.0,0.0,0.0,14.8,34.9,72,21.78,7.19,39846.96,47665.96
2021-05-01,39.4,24.9,32.2,39.7,24.6,31.5,47,15,30,0.0,0.0,0.0,24.1,52.2,139,19.8,6.79,38601.82,47753.49
2021-05-02,38.9,26.1,31.9,39.6,25.8,31.5,43,17,30,0.0,0.0,0.0,21.4,52.2,140,19.29,6.15,31284.4,47839.99
2021-05-03,37.0,25.2,31.7,37.1,24.9,31.2,45,18,31,0.0,0.0,0.0,16.9,41.8,290,20.47,6.51,41301.01,47925.36
2021-05-04,40.0,26.1,32.8,40.3,26.2,32.2,49,14,30,0.0,0.0,0.0,20.9,44.6,112,20.87,7.23,38577.89,48009.52
2021-05-05,38.6,26.1,31.5,39.9,27.0,31.6,59,20,39,0.3,0.3,1.0,23.2,46.8,94,20.35,7.12,41385.44,48092.38
2021-05-06,38.7,24.0,29.3,40.1,26.0,30.2,80,23,53,6.1,6.1,3.0,22.0,67.7,86,20.03,6.51,31689.57,48173.86
2021-05-07,36.2,21.7,28.3,38.5,24.6,30.0,91,27,56,4.1,4.1,3.0,24.0,53.3,68,22.15,5.64,41162.12,48253.88
2021-05-08,37.4,23.6,31.1,37.8,25.9,31.6,73,19,39,0.0,0.0,0.0,11.4,27.4,40,22.31,6.4,41434.82,48332.36
2021-05-09,37.9,25.2,31.0,39.4,26.5,31.7,64,21,40,0.0,0.0,0.0,22.3,45.0,125,21.13,6.22,40143.64,48409.88
2021-05-10,36.2,25.0,30.5,37.5,26.2,31.0,63,21,42,0.4,0.4,2.0,16.1,35.6,111,19.6,6.17,40514.44,48486.61
2021-05-11,38.4,25.0,31.2,40.5,25.7,31.7,59,22,41,0.1,0.1,1.0,28.5,62.3,111,21.7,7.03,39866.34,48562.49
2021-05-12,35.4,24.2,29.8,37.2,25.5,30.5,61,24,45,0.4,0.4,1.0,18.7,42.8,100,20.94,6.51,37799.46,48637.45
2021-05-13,31.6,22.2,27.3,34.1,22.1,28.5,79,42,58,1.5,1.5,3.0,24.5,47.9,91,18.88,5.37,39156.48,48711.41
2021-05-14,36.5,22.7,29.6,38.0,24.8,30.6,79,25,47,0.0,0.0,0.0,14.0,31.0,71,20.91,6.02,37240.0,48784.3
2021-05-15,35.7,24.7,30.2,36.7,26.0,31.0,61,26,41,0.0,0.0,0.0,13.8,31.7,67,19.26,5.41,40275.49,48856.04
2021-05-16,38.6,23.8,31.6,39.3,25.6,32.2,68,19,37,0.0,0.0,0.0,11.2,25.6,52,23.97,6.74,41327.67,48926.58
2021-05-17,37.3,26.5,32.3,36.9,27.1,32.6,50,19,35,0.0,0.0,0.0,18.0,32.4,199,11.8,4.49,11346.69,48995.83
2021-05-18,29.9,24.5,27.1,31.0,25.6,28.0,66,46,54,1.1,1.1,4.0,21.2,41.4,193,6.19,3.12,1232.69,49063.71
2021-05-19,24.3,20.8,21.7,26.1,21.3,23.3,93,61,87,98.7,98.7,22.0,21.8,38.9,64,3.02,0.98,0.0,49130.14
2021-05-20,29.2,20.4,24.2,32.3,21.6,25.8,92,55,77,31.5,31.5,6.0,21.6,43.6,1,18.49,4.08,29458.17,49195.06
2021-05-21,31.6,20.8,26.1,35.8,23.1,29.5,91,56,76,2.3,2.3,2.0,14.4,29.5,112,19.68,4.38,36349.7,49258.37
2021-05-22,33.4,23.8,28.5,39.2,26.7,32.4,85,48,66,0.0,0.0,0.0,11.2,18.7,171,22.91,5.3,37694.61,49320.0
2021-05-23,33.8,22.8,28.4,36.9,25.4,30.4,81,37,56,0.0,0.0,0.0,17.3,30.6,278,23.27,6.14,39813.96,49379.88
2021-05-24,35.2,22.8,28.8,34.0,22.4,28.1,60,25,42,0.0,0.0,0.0,23.2,44.3,298,24.65,7.87,42193.8,49437.91
2021-05-25,37.0,24.9,30.1,35.9,22.9,29.1,48,20,35,0.0,0.0,0.0,20.4,39.6,321,24.99,8.33,42691.64,49494.02
2021-05-26,37.3,23.4,30.2,38.7,22.3,30.3,51,22,36,0.0,0.0,0.0,11.8,19.4,309,24.78,7.06,42639.3,49548.11
2021-05-27,37.7,23.0,30.2,40.5,23.5,31.7,63,27,44,0.0,0.0,0.0,11.8,19.4,48,24.8,6.47,42589.32,49600.12
2021-05-28,36.7,24.5,30.4,41.0,26.3,33.2,82,40,59,0.0,0.0,0.0,20.2,37.8,137,24.15,6.56,41895.3,49649.99
2021-05-29,37.1,26.2,31.1,40.8,27.5,33.2,70,40,55,0.0,0.0,0.0,21.5,41.0,135,23.79,7.34,41731.77,49698.08
2021-05-30,36.0,25.3,30.3,40.8,27.7,33.9,81,43,63,0.7,0.7,1.0,18.8,36.7,130,23.51,6.2,40912.32,49744.53
2021-05-31,36.8,26.3,31.6,40.7,30.2,35.6,87,39,59,0.1,0.1,1.0,12.0,25.9,140,20.53,5.57,39733.33,49789.3
2021-06-01,34.3,22.5,29.0,39.7,25.3,32.6,95,46,66,0.5,0.5,1.0,19.9,33.8,116,20.75,5.21,34863.5,49832.34
2021-06-02,34.8,23.5,29.3,40.5,26.9,33.3,89,43,64,5.4,5.4,5.0,10.7,36.0,314,23.11,5.47,38009.77,49873.61
2021-06-03,35.2,25.2,30.3,39.4,29.1,34.0,80,39,59,0.0,0.0,0.0,10.2,18.4,68,22.91,5.62,41629.54,49913.06
2021-06-04,36.0,25.2,30.4,40.6,29.6,34.5,86,39,62,0.0,0.0,0.0,10.0,21.6,32,20.79,5.15,39007.33,49950.66
2021-06-05,36.3,25.8,30.9,40.8,29.6,34.5,82,39,59,0.1,0.1,1.0,16.3,33.1,121,22.59,5.94,41384.64,49986.36
2021-06-06,37.5,25.9,31.9,40.1,29.4,34.8,78,29,52,0.0,0.0,0.0,13.1,32.4,276,23.14,6.39,41370.72,50020.1
2021-06-07,39.1,26.7,32.7,41.5,30.2,35.8,71,31,50,0.0,0.0,0.0,17.7,38.5,338,22.43,6.33,41349.32,50051.86
2021-06-08,40.8,29.0,35.0,41.1,30.7,36.0,55,26,39,0.0,0.0,0.0,26.2,50.0,276,22.02,8.61,41739.39,50081.6
2021-06-09,41.4,31.2,36.0,43.7,30.3,37.2,55,26,38,0.0,0.0,0.0,20.8,41.0,272,21.91,8.83,41774.94,50109.26
2021-06-10,38.1,29.8,33.0,42.7,32.5,36.6,70,41,58,0.0,0.0,0.0,22.3,44.6,106,21.38,6.84,41012.34,50134.81
2021-06-11,37.3,27.4,32.1,42.7,30.7,35.9,78,42,59,0.0,0.0,0.0,19.1,33.5,100,19.98,6.08,37138.0,50158.21
2021-06-12,37.8,28.7,32.4,42.1,31.9,35.7,74,41,59,0.0,0.0,0.0,21.7,43.6,114,21.49,6.84,41453.42,50179.41
2021-06-13,36.7,25.5,30.7,42.3,29.5,35.6,93,44,67,7.2,7.2,6.0,17.2,31.7,106,22.41,5.38,41485.07,50198.38
2021-06-14,36.5,26.2,31.3,41.1,29.9,35.6,81,41,61,0.0,0.0,0.0,12.5,32.4,100,22.49,5.87,40880.6,50215.07
2021-06-15,36.8,26.3,30.6,40.4,30.8,34.6,89,38,64,4.2,4.2,7.0,23.8,45.4,237,19.17,5.27,39567.22,50229.45
2021-06-16,35.3,25.6,29.4,39.6,30.3,34.0,92,45,72,2.3,2.3,4.0,13.2,41.4,95,17.87,4.53,39469.07,50241.48
2021-06-17,34.8,26.1,30.0,39.9,30.6,34.4,85,46,68,0.1,0.1,1.0,14.3,28.1,76,21.0,5.31,40419.95,50251.14
2021-06-18,33.7,25.8,29.3,38.2,29.9,33.2,88,52,70,0.7,0.7,4.0,15.6,36.7,93,20.75,5.34,41516.97,50258.45
2021-06-19,33.3,25.0,28.4,37.6,29.5,32.2,89,52,72,0.2,0.2,2.0,17.6,39.6,58,19.98,5.0,40455.28,50263.48
2021-06-20,33.3,25.1,28.9,37.7,29.6,33.4,92,53,73,1.1,1.1,6.0,12.7,33.1,63,18.46,4.54,32587.9,50266.22
2021-06-21,36.0,25.2,30.7,39.2,29.9,34.8,91,40,64,0.1,0.1,1.0,12.6,34.6,38,21.37,5.5,41439.79,50266.7
2021-06-22,39.2,28.4,33.5,40.5,32.3,36.3,73,27,48,0.0,0.0,0.0,17.5,36.0,289,21.19,6.54,38617.72,50264.94
2021-06-23,40.2,28.8,34.4,43.1,32.7,37.1,63,22,43,0.0,0.0,0.0,16.9,29.5,95,21.54,6.5,41305.0,50260.95
2021-06-24,38.5,28.2,32.5,42.2,32.4,36.5,78,32,58,0.0,0.0,0.0,19.9,34.2,123,21.19,6.02,40767.86,50254.74
2021-06-25,39.7,28.4,32.5,42.6,33.1,36.6,79,26,59,1.6,1.6,2.0,16.2,36.7,218,21.71,6.07,39419.45,50246.34
2021-06-26,37.8,26.6,32.0,41.5,31.2,36.1,81,35,57,0.0,0.0,0.0,12.2,21.2,91,20.34,5.29,41128.45,50235.77
2021-06-27,38.5,28.7,33.4,43.1,33.2,37.4,75,32,54,0.0,0.0,0.0,13.1,26.3,114,21.25,6.18,41437.91,50223.05
2021-06-28,39.9,28.6,34.3,43.2,33.9,38.1,76,26,49,0.0,0.0,0.0,10.3,24.5,90,22.8,6.42,42274.12,50208.2
2021-06-29,42.2,29.4,36.1,42.5,33.5,37.8,70,19,38,0.0,0.0,0.0,19.9,40.3,274,24.37,8.43,43433.77,50191.25
2021-06-30,43.2,30.1,36.9,41.2,30.8,36.4,43,17,30,0.0,0.0,0.0,33.9,63.7,274,23.04,10.27,42833.84,50172.21
2021-07-01,41.8,32.2,37.0,42.9,33.0,37.6,47,22,33,0.0,0.0,0.0,26.7,51.5,255,22.47,9.42,41280.92,50151.11
2021-07-02,41.2,31.1,35.5,43.7,33.5,37.5,62,25,42,0.1,0.1,1.0,22.4,43.2,261,21.6,8.27,41387.66,50127.97
2021-07-03,39.0,29.3,33.3,41.8,33.1,36.2,67,30,50,0.0,0.0,0.0,24.7,45.7,255,17.3,5.97,33505.35,50102.82
2021-07-04,40.2,28.5,34.2,43.0,33.4,37.7,70,29,48,0.0,0.0,0.0,12.7,37.4,266,21.95,6.43,40297.54,50075.69
2021-07-05,39.3,29.3,34.7,43.2,33.5,38.0,69,30,46,0.0,0.0,0.0,13.0,27.4,309,21.06,6.48,39036.71,50046.59
2021-07-06,39.9,29.6,35.2,42.7,33.0,38.0,67,30,45,0.0,0.0,0.0,15.3,33.1,292,20.73,7.17,40898.53,50015.56
2021-07-07,41.3,31.4,36.2,43.7,34.0,38.6,59,27,40,0.0,0.0,0.0,21.3,41.4,283,21.52,7.72,41395.15,49982.61
2021-07-08,40.3,32.2,36.0,42.3,32.7,37.9,63,29,39,0.0,0.0,0.0,21.2,42.8,297,20.83,7.81,42159.44,49947.43
2021-07-09,38.5,28.2,33.2,42.7,31.9,37.1,77,38,58,0.2,0.2,1.0,20.3,37.8,96,20.81,6.43,40155.33,49909.95
2021-07-10,38.0,29.6,33.6,43.8,34.5,38.1,75,42,58,1.2,1.2,7.0,15.8,30.6,107,21.42,6.33,41645.49,49870.27
2021-07-11,36.4,28.9,32.1,41.0,32.8,36.0,79,49,64,2.0,2.0,4.0,26.0,47.5,108,19.07,6.07,36748.81,49828.43
2021-07-12,34.0,28.0,30.5,37.0,31.6,33.9,81,53,69,4.9,4.9,9.0,23.1,46.4,112,17.46,5.34,37684.05,49784.52
2021-07-13,34.0,27.2,30.0,38.7,32.8,35.1,92,55,76,5.3,5.3,8.0,15.5,31.3,91,14.17,3.79,24632.75,49738.59
2021-07-14,33.5,27.4,29.3,39.2,32.9,34.8,93,62,81,9.4,9.4,15.0,15.6,35.6,65,14.46,3.54,17699.15,49690.74
2021-07-15,34.7,27.5,30.7,40.9,32.6,36.2,87,58,75,2.5,2.5,9.0,14.6,27.4,80,18.76,4.82,39702.82,49641.02
2021-07-16,34.7,27.5,31.0,41.2,32.8,36.7,90,58,74,3.8,3.8,7.0,13.7,33.1,93,19.92,4.9,41024.62,49589.5
2021-07-17,36.8,28.5,32.7,43.4,34.0,38.9,84,50,67,0.7,0.7,4.0,12.7,28.1,138,21.82,5.48,41646.81,49536.27
2021-07-18,34.3,27.2,30.2,40.3,33.6,36.5,97,59,81,24.9,24.9,18.0,18.4,35.6,197,12.78,3.29,19353.61,49481.38
2021-07-19,27.0,25.8,26.3,33.7,31.1,32.4,99,91,96,122.7,122.7,24.0,12.1,31.0,151,1.7,0.54,0.0,49424.9
2021-07-20,30.6,25.8,27.8,37.3,31.6,34.2,97,74,88,27.3,27.3,22.0,10.9,33.5,149,14.32,3.07,31219.41,49366.91
2021-07-21,32.6,25.8,28.8,40.5,32.1,35.2,98,70,85,5.3,5.3,11.0,11.6,26.6,80,19.55,4.27,39099.48,49307.47
2021-07-22,30.5,25.7,28.0,36.7,31.7,33.9,98,75,87,5.1,5.1,14.0,13.7,29.5,85,17.14,3.62,34554.48,49246.65
2021-07-23,31.6,25.9,28.9,39.1,31.3,35.1,97,68,85,5.8,5.8,15.0,14.2,28.1,111,19.12,4.05,38510.49,49184.52
2021-07-24,33.8,26.8,30.2,41.1,33.8,37.3,97,64,82,0.7,0.7,2.0,12.5,28.8,112,21.12,4.64,42509.22,49121.14
2021-07-25,34.3,27.4,30.9,42.0,34.3,37.6,93,62,78,0.0,0.0,0.0,12.1,25.9,116,21.95,5.08,41996.7,49056.57
2021-07-26,30.7,27.9,29.0,36.7,33.7,35.3,94,75,85,4.9,4.9,7.0,12.5,21.6,115,8.32,2.13,3758.78,48990.9
2021-07-27,31.4,26.9,28.2,36.5,33.0,34.5,97,72,89,14.1,14.1,18.0,15.6,32.4,264,13.77,2.97,27911.04,48924.13
2021-07-28,29.0,26.0,27.1,34.6,31.6,32.9,96,80,90,18.7,18.7,20.0,14.3,28.1,285,6.87,1.67,31.7,48855.75
2021-07-29,29.8,25.5,27.4,35.2,31.1,33.4,98,73,88,8.2,8.2,16.0,10.7,24.5,295,12.83,2.75,25326.33,48785.63
2021-07-30,30.3,25.6,27.3,35.9,30.9,33.1,98,73,89,11.0,11.0,20.0,14.4,29.2,91,11.78,2.59,15452.75,48713.85
2021-07-31,31.6,25.3,28.2,37.7,30.2,34.0,97,71,87,3.3,3.3,15.0,15.8,33.8,91,15.24,3.29,34892.59,48640.5
2021-08-01,32.1,26.5,29.1,39.2,32.6,35.6,97,69,83,0.9,0.9,6.0,11.9,26.3,217,17.45,3.83,28542.69,48565.67
2021-08-02,30.1,25.8,27.7,36.3,31.9,34.0,97,78,88,25.7,25.7,19.0,11.7,36.0,79,10.69,2.38,15683.62,48489.44
2021-08-03,31.9,26.1,28.6,38.5,31.8,34.3,95,73,85,8.2,8.2,16.0,17.6,48.6,54,18.1,3.92,42132.51,48411.91
2021-08-04,32.2,26.0,28.7,36.0,30.3,33.4,92,59,78,0.0,0.0,0.0,18.7,36.4,77,19.75,4.5,42869.77,48333.14
2021-08-05,32.8,25.8,29.1,39.8,31.2,35.3,93,62,79,0.3,0.3,1.0,7.9,21.2,83,21.71,4.69,43200.0,48253.23
2021-08-06,33.3,26.2,29.7,40.7,32.1,36.6,93,63,81,2.0,2.0,9.0,7.8,22.3,68,19.45,4.24,34163.1,48172.27
2021-08-07,31.6,27.1,28.8,38.7,34.2,35.8,95,71,87,8.5,8.5,9.0,8.0,19.8,97,14.36,3.11,24474.74,48090.31
2021-08-08,31.4,26.4,28.3,38.7,33.3,35.1,98,75,89,17.1,17.1,9.0,8.6,19.4,105,14.67,3.12,25014.32,48007.45
2021-08-09,30.7,26.2,28.2,37.5,33.0,34.7,97,75,87,3.2,3.2,7.0,8.6,22.7,117,12.08,2.62,21494.3,47923.77
2021-08-10,34.5,26.4,29.9,39.9,31.8,35.4,95,56,77,0.7,0.7,4.0,20.3,38.2,265,20.33,4.83,41043.81,47839.33
